62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: JANUARY 2016,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,47,38.5,8.5,81.91%,,8,5,5.5,20,3,1.5,1.5,2.5
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,72.5,66.5,6,91.72%,,19,7,12.5,28,2.5,0.5,0.5,2.5
,RA3,WESTON AREA HEALTH NHS TRUST,ADMITTED,ALL CANCERS,15.5,11,4.5,70.97%,,2.5,1,0,7.5,0,2.5,1,1
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,59,49,10,83.05%,,23.5,5,5,15.5,4.5,1.5,0,4
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ADMITTED,ALL CANCERS,66.5,58,8.5,87.22%,,11,5.5,11.5,30,4,3,0,1.5
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ADMITTED,ALL CANCERS,13.5,13,0.5,96.30%,,5,0,3.5,4.5,0.5,0,0,0
,RLQ,WYE VALLEY NHS TRUST,ADMITTED,ALL CANCERS,35.5,30.5,5,85.92%,,12,7.5,4,7,2,1,0.5,1.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,4.5,2.5,2,55.56%,,0,0.5,0,2,0,0,1.5,0.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,89,75,14,84.27%,,13,13.5,18.5,30,3.5,3.5,1.5,5.5
,NV3,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,36.5,30,6.5,82.19%,,6.5,4.5,11,8,4.5,0.5,0.5,1
,NVM,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0.5,0,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ADMITTED,ALL CANCERS,6728,5383,1345,80.01%,,1330,693,1192,2168,428,355,239,323
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART B:NON ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23,16.5,6.5,71.74%,,4,2.5,5,5,3.5,2.5,0,0.5
,RCF,AIREDALE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18.5,17.5,1,94.59%,,11,0,3,3.5,0,0,0,1
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,31,25.5,5.5,82.26%,,13,2,4,6.5,2,0.5,1.5,1.5
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NON-ADMITTED,ALL CANCERS,46,31,15,67.39%,,7,2,3,19,3,2,3,7
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,12,12,0,100.00%,,7,4,0,1,0,0,0,0
,R1H,BARTS HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,37,33.5,3.5,90.54%,,10.5,3.5,7,12.5,3,0,0,0.5
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,37.5,27,10.5,72.00%,,11,3,5,8,3,2,1,4.5
,RC1,BEDFORD HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,13,11,2,84.62%,,4,5.5,0,1.5,0,1,1,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,16.5,12.5,4,75.76%,,3,1,2,6.5,1,1,2,0
,RMC,BOLTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,25,21.5,3.5,86.00%,,10,2,5,4.5,1,0,0.5,2
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,28,25,3,89.29%,,14,0,3,8,1,1,1,0
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,2,2,0,100.00%,,2,0,0,0,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,40,31,9,77.50%,,21,1.5,2,6.5,3.5,1.5,2.5,1.5
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,28.5,28,0.5,98.25%,,10,4,5,9,0,0.5,0,0
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,7,4,3,57.14%,,3,0,1,0,0,1,0,2
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23.5,22.5,1,95.74%,,6,1,6,9.5,0,0.5,0,0.5
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,56.5,51,5.5,90.27%,,21,13,10,7,2,2.5,0,1
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,14.5,13,1.5,89.66%,,4,2,2.5,4.5,1,0,0,0.5
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,12,10.5,1.5,87.50%,,6,2,1,1.5,0.5,0,1,0
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,19.5,18.5,1,94.87%,,5.5,2,7,4,0,0,0,1
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,41,37,4,90.24%,,13,2,7,15,0.5,2.5,1,0
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,36.5,24.5,12,67.12%,,9,2,8.5,5,6.5,3,1,1.5
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18,16.5,1.5,91.67%,,3.5,1,3,9,0,1,0.5,0
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18.5,16.5,2,89.19%,,9.5,1,2.5,3.5,0,0.5,1,0.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NON-ADMITTED,ALL CANCERS,21.5,18,3.5,83.72%,,7.5,4,4,2.5,1.5,1,0,1
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NON-ADMITTED,ALL CANCERS,12,10,2,83.33%,,3,1,0,6,0.5,1.5,0,0
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,27.5,22,5.5,80.00%,,2,4,8,8,2,1,0,2.5
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,27.5,19,8.5,69.09%,,12,0,1.5,5.5,2,2,3,1.5
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,21.5,15.5,6,72.09%,,7,3,3.5,2,4,1,0,1
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,60.5,39.5,21,65.29%,,10.5,9,6.5,13.5,8.5,5.5,2.5,4.5
,RJN,EAST CHESHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,11.5,10,1.5,86.96%,,3,2,2,3,0.5,1,0,0
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,38,33.5,4.5,88.16%,,11,3,4,15.5,2,1,1.5,0
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,41,36.5,4.5,89.02%,,20,5,4,7.5,0,1.5,2,1
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,40,31,9,77.50%,,6,2,8,15,2,3,0.5,3.5
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,21.5,18.5,3,86.05%,,5,4,4.5,5,2,0,0,1
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,33,28,5,84.85%,,8.5,3,7.5,9,0,1.5,0.5,3
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17.5,14.5,3,82.86%,,6,1,5,2.5,1,0.5,0.5,1
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,7.5,5,2.5,66.67%,,3,1,1,0,0,1,0.5,1
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,62.5,52,10.5,83.20%,,24,5,6,17,2.5,2,3,3
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18.5,17.5,1,94.59%,,6,2,4,5.5,1,0,0,0
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26.5,20.5,6,77.36%,,7,2,2.5,9,2,1,0.5,2.5
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,40,35,5,87.50%,,19,3,4,9,0.5,1.5,2,1
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24,22.5,1.5,93.75%,,10,5,4.5,3,0.5,0,0,1
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,43.5,36,7.5,82.76%,,6,5,9,16,2.5,3,0,2
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,NON-ADMITTED,ALL CANCERS,10,8,2,80.00%,,2,0,3,3,0,0,0,2
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,12,9.5,2.5,79.17%,,4.5,1.5,1,2.5,0.5,0,0,2
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,39.5,30.5,9,77.22%,,11,4,5,10.5,3.5,1.5,1.5,2.5
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,28,25,3,89.29%,,12,2,4,7,0,2,0,1
,RGQ,IPSWICH HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,27.5,26.5,1,96.36%,,13,4.5,5,4,1,0,0,0
,R1F,ISLE OF WIGHT NHS TRUST,NON-ADMITTED,ALL CANCERS,22.5,17.5,5,77.78%,,7,2,4,4.5,2,1,1,1
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,10,10,0,100.00%,,8,0,1,1,0,0,0,0
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,21,18.5,2.5,88.10%,,8.5,4.5,1,4.5,1.5,0,0,1
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,30,25.5,4.5,85.00%,,6,2,6.5,11,2,1,0,1.5
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17.5,17.5,0,100.00%,,9,1,2.5,5,0,0,0,0
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23.5,19,4.5,80.85%,,5,3,4,7,3,0.5,1,0
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,57.5,50.5,7,87.83%,,19,5,5,21.5,2.5,1.5,0.5,2.5
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NON-ADMITTED,ALL CANCERS,27.5,25,2.5,90.91%,,10,3,4,8,0,1,0.5,1
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,2.5,2.5,0,100.00%,,1.5,0,0.5,0.5,0,0,0,0
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,2,1.5,0.5,75.00%,,1,0,0,0.5,0.5,0,0,0
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,27,25.5,1.5,94.44%,,10,2,4.5,9,0.5,0.5,0,0.5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26,23,3,88.46%,,15,4,1,3,0,1,0,2
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NON-ADMITTED,ALL CANCERS,42,34.5,7.5,82.14%,,15,5,8,6.5,3.5,1,1.5,1.5
,RPA,MEDWAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,32.5,25.5,7,78.46%,,12,8,3.5,2,3,3,0,1
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,34,32.5,1.5,95.59%,,12,7.5,8.5,4.5,0.5,0,0,1
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,NON-ADMITTED,ALL CANCERS,30.5,25.5,5,83.61%,,13,3,4.5,5,1.5,1,0,2.5
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,27.5,24,3.5,87.27%,,7,5,3,9,2,1.5,0,0
,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24,18,6,75.00%,,3,3,6,6,2,2,1,1
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,33.5,24,9.5,71.64%,,5,2,5.5,11.5,6,2,0.5,1
,RVJ,NORTH BRISTOL NHS TRUST,NON-ADMITTED,ALL CANCERS,42,31.5,10.5,75.00%,,8.5,8.5,6,8.5,3,2,2.5,3
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,29.5,23.5,6,79.66%,,6,4,8,5.5,2,3,0,1
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,14,12,2,85.71%,,1,3,4.5,3.5,0,1,0,1
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23.5,21,2.5,89.36%,,8.5,5,1.5,6,0.5,0.5,0,1.5
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,20,14,6,70.00%,,3.5,3.5,2,5,0.5,3,0.5,2
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,12,9,3,75.00%,,9,0,0,0,2,0,0.5,0.5
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,38,30,8,78.95%,,12,5,5,8,5,1,0.5,1.5
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,21,18,3,85.71%,,8,1,4.5,4.5,1,2,0,0
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,35.5,27.5,8,77.46%,,10,8,4.5,5,0,2,2,4
,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,61,50.5,10.5,82.79%,,10,5,11,24.5,5,3.5,0,2
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,48,38.5,9.5,80.21%,,11.5,4,10.5,12.5,5,1.5,1,2
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24.5,19,5.5,77.55%,,7,3,4,5,1.5,1.5,1,1.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,57,51,6,89.47%,,20,13,12,6,4,2,0,0
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,10.5,9,1.5,85.71%,,1,1,2.5,4.5,1,0,0.5,0
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,49,41.5,7.5,84.69%,,13,5,17,6.5,2,1,2.5,2
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0.5,0,0,0,0,0
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,51,40,11,78.43%,,9,4,8,19,4,3,2,2
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,41,39,2,95.12%,,29,4,2,4,2,0,0,0
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,44.5,39,5.5,87.64%,,12,7,10,10,0.5,2,1.5,1.5
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17.5,11.5,6,65.71%,,3,1,2.5,5,2.5,1,0.5,2
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,20,17.5,2.5,87.50%,,9,0,2.5,6,1.5,0.5,0.5,0
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,1,0.5,0.5,50.00%,,0,0,0.5,0,0.5,0,0,0
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23,14.5,8.5,63.04%,,0.5,3,4.5,6.5,1.5,2.5,2,2.5
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,43,38,5,88.37%,,19,5,10,4,3,2,0,0
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,36,34,2,94.44%,,21.5,3.5,4,5,1,0,1,0
,RNZ,SALISBURY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,22,18,4,81.82%,,9,4,4,1,3,1,0,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,20,19,1,95.00%,,5,2,5,7,0.5,0.5,0,0
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,47.5,38,9.5,80.00%,,13.5,5.5,7.5,11.5,4.5,2,1,2
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,12,9,3,75.00%,,4,1,2,2,1,1,0,1
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,43.5,40.5,3,93.10%,,15,2,6.5,17,2,0,0,1
,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,36,34,2,94.44%,,9,6,12,7,2,0,0,0
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,33,26,7,78.79%,,8,2,5,11,3.5,1.5,0,2
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,4,2.5,1.5,62.50%,,1,0,1,0.5,1,0,0,0.5
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26,21.5,4.5,82.69%,,6,3,6,6.5,1.5,1,0,2
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,32,25,7,78.13%,,12,4,2,7,3,0,1,3
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,23,19.5,3.5,84.78%,,5.5,2,6.5,5.5,0,1,0.5,2
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17.5,16,1.5,91.43%,,3,3,7,3,0.5,0,1,0
,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,29.5,26.5,3,89.83%,,7,5.5,4.5,9.5,1,0,0,2
,RWJ,STOCKPORT NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18,15,3,83.33%,,5,2.5,1,6.5,1.5,1.5,0,0
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,24,18.5,5.5,77.08%,,5,2,1,10.5,2,0.5,2,1
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,32,31.5,0.5,98.44%,,23.5,1,3,4,0,0,0,0.5
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,34.5,27.5,7,79.71%,,9,3,6.5,9,2,2,2,1
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,59,40.5,18.5,68.64%,,2,2.5,9.5,26.5,7,5,2.5,4
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,45,28,17,62.22%,,2,1.5,5.5,19,7,4.5,3.5,2
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,15.5,14.5,1,93.55%,,8,1,0,5.5,0,0.5,0.5,0
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,54,50,4,92.59%,,29,3,6.5,11.5,0.5,0.5,0.5,2.5
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,24.5,21,3.5,85.71%,,4,4,6,7,1,1.5,0,1
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,23,20,3,86.96%,,9,3,3.5,4.5,1.5,1.5,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,9.5,6.5,3,68.42%,,3,0.5,1,2,0.5,1,1,0.5
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,42,36.5,5.5,86.90%,,11,4,8,13.5,2,1,1.5,1
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,16.5,11.5,5,69.70%,,2.5,1,3,5,2.5,1,0.5,1
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,4,4,0,100.00%,,3,0,0,1,0,0,0,0
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,60,47,13,78.33%,,25,3,8,11,4,2,3,4
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,13.5,2.5,11,18.52%,,0,0,2,0.5,5.5,2.5,1,2
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,14,12,2,85.71%,,2.5,3.5,2,4,0.5,0.5,0,1
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,58,44.5,13.5,76.72%,,20,3,8,13.5,4,1.5,6,2
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,44.5,36.5,8,82.02%,,15,4,8.5,9,2,2.5,1.5,2
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18.5,13.5,5,72.97%,,3,0,3,7.5,3,1.5,0,0.5
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,22.5,16.5,6,73.33%,,5,2,4,5.5,2.5,1,2.5,0
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NON-ADMITTED,ALL CANCERS,51,42.5,8.5,83.33%,,10,6,15,11.5,4,0,1.5,3
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,25,24,1,96.00%,,12,1,5,6,1,0,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,51,39,12,76.47%,,12,6,4,17,5,4,2,1
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,5.5,5,0.5,90.91%,,4,0,1,0,0,0,0.5,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,14,10.5,3.5,75.00%,,4.5,0.5,2,3.5,2.5,0.5,0.5,0
