62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
42856,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,33.5,28,5.5,83.58%,,8,4,3.5,12.5,1,2,1,1.5
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,75.5,67,8.5,88.74%,,22,5,14,26,3.5,2,1.5,1.5
,RA3,WESTON AREA HEALTH NHS TRUST,ADMITTED,ALL CANCERS,19,10.5,8.5,55.26%,,1.5,0,5,4,2.5,4.5,1.5,0
,RY7,WIRRAL COMMUNITY NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0,0.5,0,0,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,40,34.5,5.5,86.25%,,7.5,9,5.5,12.5,0,1.5,1.5,2.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ADMITTED,ALL CANCERS,81.5,46,35.5,56.44%,,4,6,7,29,13.5,9.5,4.5,8
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ADMITTED,ALL CANCERS,39,36.5,2.5,93.59%,,8,4,14,10.5,2,0,0,0.5
,RLQ,WYE VALLEY NHS TRUST,ADMITTED,ALL CANCERS,4,1.5,2.5,37.50%,,0,0,0,1.5,1,1,0.5,0
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,30,25.5,4.5,85.00%,,12.5,1.5,5,6.5,2,1,1.5,0
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ADMITTED,ALL CANCERS,99,72,27,72.73%,,24,9,10,29,8.5,8.5,6.5,3.5
,AQK,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,2,2,0,100.00%,,1,0,0,1,0,0,0,0
,NQT,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0.5,0,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,49,43.5,5.5,88.78%,,25.5,8,3,7,2,2,0.5,1
,NVM,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,8,8,0,100.00%,,5.5,0,1.5,1,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,4.5,2.5,2,55.56%,,0.5,0,2,0,1,0.5,0.5,0
,NYG,INDEPENDENT ORGANISATION,ADMITTED,ALL CANCERS,3.5,3.5,0,100.00%,,3,0.5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ADMITTED,ALL CANCERS,7738,6175,1563,79.80%,,1641,811,1326,2397,538,453,237,335
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART B:NON ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,20.5,18,2.5,87.80%,,3.5,3,2.5,9,0.5,0.5,0.5,1
,RCF,AIREDALE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23,19.5,3.5,84.78%,,10.5,2,3.5,3.5,1.5,1.5,0.5,0
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,34.5,31.5,3,91.30%,,21,1,6,3.5,1.5,1,0.5,0
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NON-ADMITTED,ALL CANCERS,30.5,25,5.5,81.97%,,5,4,6,10,2,2,1.5,0
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18,17,1,94.44%,,6,2,7,2,0,0.5,0.5,0
,R1H,BARTS HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,32,25,7,78.13%,,11,1,2,11,4.5,1,1,0.5
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,44,33.5,10.5,76.14%,,26,1,1,5.5,5,0.5,3,2
,RC1,BEDFORD HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,27.5,22,5.5,80.00%,,9,2,2,9,2.5,2,1,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,27.5,22,5.5,80.00%,,3,1,4.5,13.5,0,3,1,1.5
,RMC,BOLTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24,22.5,1.5,93.75%,,11.5,4,2.5,4.5,1,0,0,0.5
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,31,25,6,80.65%,,11,0,5,9,1.5,1.5,1.5,1.5
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,6,6,0,100.00%,,6,0,0,0,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,70,57,13,81.43%,,35,1,7.5,13.5,2,4,4.5,2.5
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,14.5,10.5,4,72.41%,,5,3,0,2.5,1,0.5,2,0.5
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23,18,5,78.26%,,9,2,4,3,0.5,3,0,1.5
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,29.5,28,1.5,94.92%,,10,4.5,5.5,8,0.5,0,0.5,0.5
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,69.5,60,9.5,86.33%,,30,7,10.5,12.5,3,3,2.5,1
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,19,13.5,5.5,71.05%,,2,1,5.5,5,1.5,2.5,0,1.5
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,25.5,19,6.5,74.51%,,10,2,6,1,2.5,1,2,1
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24,20.5,3.5,85.42%,,8.5,3,3,6,1.5,1,0,1
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,41,30,11,73.17%,,9,1.5,12.5,7,5,1.5,2.5,2
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,48,38.5,9.5,80.21%,,12,5,14.5,7,3.5,3,1,2
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24,15,9,62.50%,,4.5,1,5.5,4,2.5,3,2,1.5
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,29,27,2,93.10%,,14,2.5,4.5,6,0.5,1,0,0.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NON-ADMITTED,ALL CANCERS,26,24,2,92.31%,,16,4,1.5,2.5,0.5,1,0.5,0
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NON-ADMITTED,ALL CANCERS,18.5,18,0.5,97.30%,,10,0,0,8,0,0,0,0.5
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,38.5,27,11.5,70.13%,,11,3,5,8,3.5,3,2,3
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,33.5,29,4.5,86.57%,,11,3,6,9,2.5,0.5,0,1.5
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,28,24.5,3.5,87.50%,,12,5,4,3.5,2.5,1,0,0
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,67.5,47,20.5,69.63%,,13,10.5,10.5,13,6.5,7,0,7
,RJN,EAST CHESHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,16,13.5,2.5,84.38%,,2,4,3,4.5,0,1,1,0.5
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,50,38.5,11.5,77.00%,,14,4,10,10.5,4,5,0.5,2
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,39,36,3,92.31%,,26,4,3.5,2.5,0,2.5,0,0.5
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,49.5,37,12.5,74.75%,,13,3,7.5,13.5,3,4,2,3.5
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,18,14.5,3.5,80.56%,,4.5,2.5,3,4.5,0,3.5,0,0
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,68,65,3,95.59%,,25.5,5,17,17.5,1,2,0,0
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,22.5,20.5,2,91.11%,,11,1,5,3.5,0,0,1,1
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,10.5,10.5,0,100.00%,,1,2,3,4.5,0,0,0,0
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,81,65,16,80.25%,,25,6,15,19,2.5,3,3,7.5
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,19.5,14,5.5,71.79%,,5,3,3,3,2,3,0.5,0
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,48.5,32.5,16,67.01%,,11,3,6,12.5,9.5,2,2,2.5
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,48.5,39,9.5,80.41%,,23,4,2,10,4.5,1,1,3
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,28,26.5,1.5,94.64%,,11,5,5,5.5,1.5,0,0,0
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,31.5,27.5,4,87.30%,,6,5,5,11.5,0.5,1.5,0,2
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,13.5,12.5,1,92.59%,,6,2,2,2.5,0.5,0,0,0.5
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,59.5,45,14.5,75.63%,,13,6,5,21,4,4,3,3.5
,RV9,HUMBER NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0.5,0
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,30.5,23,7.5,75.41%,,9.5,2,0,11.5,1.5,1,0,5
,RGQ,IPSWICH HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,50,42.5,7.5,85.00%,,22,6,6,8.5,6.5,0,1,0
,R1F,ISLE OF WIGHT NHS TRUST,NON-ADMITTED,ALL CANCERS,30,20,10,66.67%,,11,2,5,2,3,4,1,2
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,13.5,11.5,2,85.19%,,4,0,3,4.5,1,1,0,0
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,19,18,1,94.74%,,9,2,2,5,0,1,0,0
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,42.5,29.5,13,69.41%,,10.5,4,7,8,4.5,4,0.5,4
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,29.5,29.5,0,100.00%,,24,2.5,2,1,0,0,0,0
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,30.5,25,5.5,81.97%,,10,5,5.5,4.5,1.5,1.5,1.5,1
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,66,52,14,78.79%,,7.5,6.5,7.5,30.5,4.5,1.5,2.5,5.5
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NON-ADMITTED,ALL CANCERS,21.5,16,5.5,74.42%,,4.5,1,5,5.5,2,1,1,1.5
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,10,9.5,0.5,95.00%,,7.5,0.5,1,0.5,0,0.5,0,0
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0.5,0,0,0
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,32.5,27.5,5,84.62%,,10,3,3,11.5,2.5,0,0,2.5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,21,18,3,85.71%,,5,2,8,3,1,1,0,1
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NON-ADMITTED,ALL CANCERS,37,26,11,70.27%,,12,4,5,5,5,2,2,2
,RPA,MEDWAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,51,46,5,90.20%,,13,5,10,18,2.5,1,0.5,1
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,32,30.5,1.5,95.31%,,11,7.5,2,10,0,0,0,1.5
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,NON-ADMITTED,ALL CANCERS,30,27,3,90.00%,,10,3,6,8,1,0,2,0
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,25,23,2,92.00%,,3,2,8,10,0,1,0,1
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,15,12.5,2.5,83.33%,,2,1,2,7.5,0.5,1,0,1
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,43.5,32,11.5,73.56%,,10,3,8,11,3,2.5,2,4
,RVJ,NORTH BRISTOL NHS TRUST,NON-ADMITTED,ALL CANCERS,47.5,41.5,6,87.37%,,19,5.5,8.5,8.5,3.5,0,1,1.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,11,9,2,81.82%,,2,1,1,5,0,1,0,1
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,13,9.5,3.5,73.08%,,1.5,2.5,2,3.5,1,1.5,0,1
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,27.5,23,4.5,83.64%,,11,1,3,8,0,2,2.5,0
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,58.5,50.5,8,86.32%,,20,6,12,12.5,3.5,4,0,0.5
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,32.5,28,4.5,86.15%,,8,2,5,13,1.5,1,2,0
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,31,25,6,80.65%,,11,5,1,8,1,4.5,0.5,0
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26.5,23,3.5,86.79%,,12,3.5,5,2.5,1.5,1,1,0
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,56,47,9,83.93%,,26.5,3.5,8,9,2.5,1.5,3.5,1.5
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,65.5,61.5,4,93.89%,,31,4,15.5,11,2,1,0.5,0.5
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,56,46,10,82.14%,,21.5,0.5,13.5,10.5,4.5,2,2,1.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,78,67,11,85.90%,,36,10,8,13,6,1,1,3
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,10,7,3,70.00%,,1,1,2,3,3,0,0,0
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,50.5,45.5,5,90.10%,,25,4,3,13.5,2,1.5,0.5,1
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,5,5,0,100.00%,,2,1,2,0,0,0,0,0
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,38.5,32,6.5,83.12%,,11,5,7.5,8.5,0.5,4,0,2
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,25,20,5,80.00%,,5,3,2,10,2,1,2,0
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,49,37,12,75.51%,,13,9,3,12,3,3,2,4
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,54.5,45,9.5,82.57%,,12.5,7.5,8,17,4,2.5,1,2
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,19.5,15,4.5,76.92%,,7.5,2.5,4,1,2,1,0.5,1
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,2,1.5,0.5,75.00%,,0,0,0,1.5,0,0,0.5,0
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26,21.5,4.5,82.69%,,6,2.5,2.5,10.5,2,2,0.5,0
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,54.5,49,5.5,89.91%,,26,7,5,11,2,1,2.5,0
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,47,44,3,93.62%,,31,5,6,2,2,0.5,0,0.5
,RNZ,SALISBURY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,19.5,14,5.5,71.79%,,7,2,1,4,2,2.5,1,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,13.5,12.5,1,92.59%,,0,4,4.5,4,0.5,0,0.5,0
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,63.5,51.5,12,81.10%,,17,7,10.5,17,3.5,4,2,2.5
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24.5,21,3.5,85.71%,,9,1,1,10,2.5,1,0,0
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,55.5,52,3.5,93.69%,,21,10,13,8,1,0,1,1.5
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,55.5,48.5,7,87.39%,,14,6,8,20.5,1.5,1.5,4,0
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,6.5,6.5,0,100.00%,,1,1,1,3.5,0,0,0,0
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,21,19,2,90.48%,,10,3,3,3,1.5,0,0,0.5
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17,9.5,7.5,55.88%,,2,2,1,4.5,4,0.5,0,3
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,17.5,16,1.5,91.43%,,10,1,2.5,2.5,0,1,0,0.5
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,22.5,20,2.5,88.89%,,8,3,4,5,0.5,1.5,0.5,0
,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,NON-ADMITTED,ALL CANCERS,28,18.5,9.5,66.07%,,11.5,2.5,0,4.5,4.5,2.5,0,2.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26.5,21.5,5,81.13%,,10,1,7,3.5,3.5,1.5,0,0
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,25,18,7,72.00%,,4,4.5,3,6.5,0,5,1,1
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,31.5,29.5,2,93.65%,,18.5,1,3.5,6.5,0.5,0.5,1,0
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,41,34.5,6.5,84.15%,,8,10,5,11.5,3.5,1,0,2
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,64,42,22,65.63%,,2.5,4.5,10.5,24.5,9,6,2.5,4.5
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,49,27,22,55.10%,,5.5,1.5,6.5,13.5,9,5.5,2.5,5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,31,25,6,80.65%,,9,5,3,8,3,2,0,1
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,21,17.5,3.5,83.33%,,9,2,2,4.5,1,1.5,1,0
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,70.5,62.5,8,88.65%,,39,3.5,5,15,2.5,3,1,1.5
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,18.5,17.5,1,94.59%,,8,4,3,2.5,1,0,0,0
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,32,26,6,81.25%,,8,3,7,8,3,1.5,0.5,1
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,14.5,13,1.5,89.66%,,3.5,1,2.5,6,1,0,0.5,0
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,38.5,35.5,3,92.21%,,6,7,11,11.5,2,1,0,0
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17.5,12.5,5,71.43%,,6.5,1,2.5,2.5,1,2,2,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NON-ADMITTED,ALL CANCERS,34,29.5,4.5,86.76%,,16,2,1,10.5,2,2,0,0.5
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,NON-ADMITTED,ALL CANCERS,8.5,6,2.5,70.59%,,1,1,2,2,2,0.5,0,0
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,40,35,5,87.50%,,18,6,5,6,3,0,2,0
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,63.5,37,26.5,58.27%,,20,6,3,8,12,2,5.5,7
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,12,8,4,66.67%,,3,1,2,2,1,0.5,0,2.5
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,16,14.5,1.5,90.63%,,5,2,2.5,5,1,0,0,0.5
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,77.5,74,3.5,95.48%,,34,5,9,26,1,1.5,0,1
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,42.5,30,12.5,70.59%,,8,6,3,13,5,1.5,2.5,3.5
